Hodonín,Obrana a ochrana,8565.0
Hodonín,Právo,17300.0
Hodonín,Služby,11233.684210526315
Hodonín,Stavebnictví,14942.777777777777
Hodonín,Výchova a vzdělávání,15724.545454545454
Hodonín,Výroba a provoz,15696.65142857143
Hodonín,Zdravotnictví,16718.333333333332
Hodonín,Zemědělství a lesnictví,4043.6666666666665
Hradec Králové,Administrativa,13007.045454545454
Hradec Králové,Doprava,17878.677966101695
Hradec Králové,Finance,14625.0
Hradec Králové,Informační technologie,23287.5
Hradec Králové,Kultura a sport,2175.0
Hradec Králové,Management,24000.0
Hradec Králové,Obchod a cestovní ruch,14081.285714285714
Hradec Králové,Obrana a ochrana,7371.321428571428
Hradec Králové,Právo,17000.0
Hradec Králové,Služby,10388.60294117647
Hradec Králové,Stavebnictví,15051.27659574468
Hradec Králové,Výchova a vzdělávání,11436.3125
Hradec Králové,Výroba a provoz,14788.653846153846
Hradec Králové,Zdravotnictví,17322.5
Hradec Králové,Zemědělství a lesnictví,11278.194444444445
Jablonec nad Nisou,Administrativa,15166.666666666666
Jablonec nad Nisou,Doprava,18243.809523809523
Jablonec nad Nisou,Finance,15400.0
Jablonec nad Nisou,Informační technologie,20345.555555555555
Jablonec nad Nisou,Obchod a cestovní ruch,12622.79411764706
Jablonec nad Nisou,Obrana a ochrana,11161.538461538461
Jablonec nad Nisou,Právo,17340.0
Jablonec nad Nisou,Služby,13509.42857142857
Jablonec nad Nisou,Stavebnictví,12081.944444444445
Jablonec nad Nisou,Výchova a vzdělávání,10485.0
Jablonec nad Nisou,Výroba a provoz,14037.455223880597
Jablonec nad Nisou,Zdravotnictví,13859.0
Jablonec nad Nisou,Zemědělství a lesnictví,12500.0
Jeseník,Administrativa,12333.333333333334
Jeseník,Doprava,20666.666666666668
Jeseník,Finance,13360.0
Jeseník,Informační technologie,16666.666666666668
Jeseník,Management,20000.0
Jeseník,Obchod a cestovní ruch,13320.611111111111
Jeseník,Obrana a ochrana,13230.0
Jeseník,Právo,15100.0
Jeseník,Služby,12623.636363636364
Jeseník,Stavebnictví,16333.333333333334
Jeseník,Výchova a vzdělávání,15308.333333333334
Jeseník,Výroba a provoz,18096.774193548386
Jeseník,Zdravotnictví,18833.333333333332
Jeseník,Zemědělství a lesnictví,13600.0
Jihlava,Administrativa,15066.666666666666
Jihlava,Doprava,18404.166666666668
Jihlava,Finance,16020.0
Jihlava,Informační technologie,15598.0
Jihlava,Kultura a sport,14100.0
Jihlava,Obchod a cestovní ruch,14332.8125
Jihlava,Obrana a ochrana,9893.25
Jihlava,Právo,17185.0
Jihlava,Služby,12353.676470588236
Jihlava,Stavebnictví,14647.619047619048
Jihlava,Výchova a vzdělávání,17370.0
Jihlava,Výroba a provoz,15577.641509433963
Jihlava,Věda a výzkum,26500.0
Jihlava,Zdravotnictví,16316.666666666666
Jihlava,Zemědělství a lesnictví,12700.0
Jindřichův Hradec,Administrativa,13371.42857142857
Jindřichův Hradec,Doprava,17394.736842105263
Jindřichův Hradec,Finance,20375.0
Jindřichův Hradec,Informační technologie,22000.0
Jindřichův Hradec,Management,20000.0
Jindřichův Hradec,Obchod a cestovní ruch,13775.0
Jindřichův Hradec,Obrana a ochrana,10142.857142857143
Jindřichův Hradec,Právo,15000.0
Jindřichův Hradec,Služby,10729.25
Jindřichův Hradec,Stavebnictví,14846.153846153846
Jindřichův Hradec,Výchova a vzdělávání,20000.0
Jindřichův Hradec,Výroba a provoz,17149.045454545456
Jindřichův Hradec,Zdravotnictví,19036.363636363636
Jindřichův Hradec,Zemědělství a lesnictví,12717.64705882353
Jičín,Administrativa,15200.0
Jičín,Doprava,22401.842105263157
Jičín,Finance,20142.85714285714
Jičín,Informační technologie,20500.0
Jičín,Kultura a sport,13000.0
Jičín,Management,20000.0
Jičín,Obchod a cestovní ruch,12085.979166666666
Jičín,Obrana a ochrana,12140.0
Jičín,Služby,10744.848484848484
Jičín,Stavebnictví,18381.81818181818
Jičín,Výchova a vzdělávání,13476.8
Jičín,Výroba a provoz,14158.621359223302
Jičín,Věda a výzkum,50000.0
Jičín,Zdravotnictví,26406.11111111111
Jičín,Zemědělství a lesnictví,12188.333333333334
Karlovy Vary,Administrativa,14895.384615384615
Karlovy Vary,Doprava,17111.875
Karlovy Vary,Finance,21454.545454545456
Karlovy Vary,Informační technologie,21900.0
Karlovy Vary,Kultura a sport,17750.0
Karlovy Vary,Management,24360.0
Karlovy Vary,Obchod a cestovní ruch,14781.69590643275
Karlovy Vary,Obrana a ochrana,8191.625
Karlovy Vary,Právo,14000.0
Karlovy Vary,Služby,12761.028571428571
Karlovy Vary,Stavebnictví,14042.857142857143
Karlovy Vary,Výchova a vzdělávání,18724.342105263157
Karlovy Vary,Výroba a provoz,13966.243478260869
Karlovy Vary,Zdravotnictví,21333.333333333332
Karlovy Vary,Zemědělství a lesnictví,12211.0
Karviná,Administrativa,13133.333333333334
Karviná,Doprava,13556.891304347826
Karviná,Finance,16158.076923076924
Karviná,Informační technologie,19600.0
Karviná,Kultura a sport,10066.666666666666
Karviná,Management,20000.0
Karviná,Obchod a cestovní ruch,9885.16788321168
Karviná,Obrana a ochrana,8020.8
Karviná,Služby,8510.028571428571
Karviná,Stavebnictví,7929.21568627451
Karviná,Výchova a vzdělávání,8900.0
Karviná,Výroba a provoz,12750.290476190476
Karviná,Zdravotnictví,22755.19230769231
Karviná,Zemědělství a lesnictví,1548.3333333333333
Kladno,Administrativa,13111.111111111111
Kladno,Doprava,18148.296296296296
Kladno,Finance,16286.07142857143
Kladno,Informační technologie,16875.166666666668
Kladno,Kultura a sport,11800.2
Kladno,Management,40000.0
Kladno,Obchod a cestovní ruch,10909.011627906977
Kladno,Obrana a ochrana,8350.681818181818
Kladno,Služby,8959.703703703704
Kladno,Stavebnictví,12700.166666666666
Kladno,Výchova a vzdělávání,6906.490196078431
Kladno,Výroba a provoz,11719.079470198676
Kladno,Zdravotnictví,11021.0
Kladno,Zemědělství a lesnictví,9175.25
Klatovy,Administrativa,9818.545454545454
Klatovy,Doprava,20932.88888888889
Klatovy,Finance,16500.0
Klatovy,Informační technologie,24000.0
Klatovy,Management,23500.0
Klatovy,Obchod a cestovní ruch,13923.797619047618
Klatovy,Obrana a ochrana,11800.0
Klatovy,Služby,10924.942307692309
Klatovy,Stavebnictví,15175.333333333334
Klatovy,Výchova a vzdělávání,10961.952380952382
Klatovy,Výroba a provoz,13568.505319148937
Klatovy,Zdravotnictví,14295.08695652174
Klatovy,Zemědělství a lesnictví,13923.5
Kolín,Administrativa,14025.0
Kolín,Doprava,24304.347826086956
Kolín,Finance,15244.444444444445
Kolín,Informační technologie,21866.666666666668
Kolín,Management,30000.0
Kolín,Obchod a cestovní ruch,14279.0
Kolín,Obrana a ochrana,11200.0
Kolín,Služby,13341.379310344828
Kolín,Stavebnictví,16578.947368421053
Kolín,Výchova a vzdělávání,12571.42857142857
Kolín,Výroba a provoz,16946.619047619046
Kolín,Věda a výzkum,15500.0
Kolín,Zdravotnictví,20416.666666666668
Kolín,Zemědělství a lesnictví,14054.545454545454
Kroměříž,Administrativa,10189.285714285714
Kroměříž,Doprava,16453.243243243243
Kroměříž,Finance,14233.333333333334
Kroměříž,Informační technologie,19200.0
Kroměříž,Management,33333.333333333336
Kroměříž,Obchod a cestovní ruch,11971.935483870968
Kroměříž,Obrana a ochrana,10880.0
Kroměříž,Služby,12274.25
Kroměříž,Stavebnictví,10940.866666666667
Kroměříž,Výchova a vzdělávání,11385.6
Kroměříž,Výroba a provoz,11350.736842105263
Kroměříž,Zdravotnictví,17505.96153846154
Kroměříž,Zemědělství a lesnictví,7470.0
Kutná Hora,Administrativa,16333.333333333334
Kutná Hora,Doprava,20150.0
Kutná Hora,Finance,21333.333333333332
Kutná Hora,Informační technologie,17000.0
Kutná Hora,Management,30000.0
Kutná Hora,Obchod a cestovní ruch,14990.0
Kutná Hora,Obrana a ochrana,11100.0
Kutná Hora,Právo,15000.0
Kutná Hora,Služby,11902.857142857143
Kutná Hora,Stavebnictví,15600.0
Kutná Hora,Výchova a vzdělávání,11825.0
Kutná Hora,Výroba a provoz,17373.090909090908
Kutná Hora,Zdravotnictví,18338.75
Kutná Hora,Zemědělství a lesnictví,13285.714285714286
Liberec,Administrativa,13661.621621621622
Liberec,Doprava,17735.617021276597
Liberec,Finance,19046.0
Liberec,Informační technologie,22086.0
Liberec,Kultura a sport,13775.0
Liberec,Management,40000.0
Liberec,Obchod a cestovní ruch,14035.078512396694
Liberec,Obrana a ochrana,9134.42
Liberec,Právo,18893.333333333332
Liberec,Služby,12409.530864197532
Liberec,Stavebnictví,15316.621621621622
Liberec,Výchova a vzdělávání,15574.23076923077
Liberec,Výroba a provoz,14867.083720930232
Liberec,Zdravotnictví,21427.906976744187
Liberec,Zemědělství a lesnictví,9935.0
Litoměřice,Administrativa,13040.0
Litoměřice,Doprava,18439.333333333332
Litoměřice,Finance,18821.842105263157
Litoměřice,Informační technologie,20000.0
Litoměřice,Kultura a sport,13995.0
Litoměřice,Management,19575.0
Litoměřice,Obchod a cestovní ruch,13901.153846153846
Litoměřice,Obrana a ochrana,5431.333333333333
Litoměřice,Právo,27000.0
Litoměřice,Služby,11724.882352941177
Litoměřice,Stavebnictví,10066.666666666666
Litoměřice,Výchova a vzdělávání,17674.375
Litoměřice,Výroba a provoz,17199.522058823528
Litoměřice,Zdravotnictví,17375.0
Litoměřice,Zemědělství a lesnictví,5380.0
Louny,Administrativa,7833.333333333333
Louny,Doprava,14900.0
Louny,Finance,16831.666666666668
Louny,Informační technologie,25000.0
Louny,Kultura a sport,9500.0
Louny,Obchod a cestovní ruch,12485.29411764706
Louny,Obrana a ochrana,8368.0
Louny,Právo,20770.0
Louny,Služby,12806.25
Louny,Stavebnictví,10001.2
Louny,Výchova a vzdělávání,17521.4
Louny,Výroba a provoz,14870.767441860466
Louny,Věda a výzkum,20000.0
Louny,Zdravotnictví,22558.46153846154
Louny,Zemědělství a lesnictví,8285.833333333334
Mladá Boleslav,Administrativa,20245.714285714286
Mladá Boleslav,Doprava,20197.36842105263
Mladá Boleslav,Finance,17308.333333333332
Mladá Boleslav,Informační technologie,23647.058823529413
Mladá Boleslav,Kultura a sport,20250.0
Mladá Boleslav,Management,32500.0
Mladá Boleslav,Obchod a cestovní ruch,15060.990566037735
Mladá Boleslav,Obrana a ochrana,9226.785714285714
Mladá Boleslav,Právo,17300.0
Mladá Boleslav,Služby,15321.02564102564
Mladá Boleslav,Stavebnictví,19325.0
Mladá Boleslav,Výchova a vzdělávání,16751.2
Mladá Boleslav,Výroba a provoz,17320.51794871795
Mladá Boleslav,Věda a výzkum,29000.0
Mladá Boleslav,Zdravotnictví,20444.98076923077
Mladá Boleslav,Zemědělství a lesnictví,13040.714285714286
Most,Administrativa,14539.583333333334
Most,Doprava,16344.047619047618
Most,Finance,22181.81818181818
Most,Informační technologie,17125.0
Most,Kultura a sport,13250.0
Most,Management,22000.0
Most,Obchod a cestovní ruch,13201.724137931034
Most,Obrana a ochrana,8551.666666666666
Most,Právo,13000.0
Most,Služby,12123.448275862069
Most,Stavebnictví,10751.818181818182
Most,Výchova a vzdělávání,18333.666666666668
Most,Výroba a provoz,13655.552631578947
Most,Věda a výzkum,22000.0
Most,Zdravotnictví,26205.625
Most,Zemědělství a lesnictví,12550.0
Mělník,Administrativa,17085.714285714286
Mělník,Doprava,16782.303030303032
Mělník,Finance,16909.090909090908
Mělník,Kultura a sport,12000.0
Mělník,Management,27500.0
Mělník,Obchod a cestovní ruch,14926.785714285714
Mělník,Obrana a ochrana,10670.555555555555
Mělník,Služby,14669.23076923077
Mělník,Stavebnictví,12704.0
Mělník,Výchova a vzdělávání,15865.172413793103
Mělník,Výroba a provoz,13913.12
Mělník,Zdravotnictví,19372.608695652172
Mělník,Zemědělství a lesnictví,11572.5
Nový Jičín,Administrativa,9686.0
Nový Jičín,Doprava,15266.470588235294
Nový Jičín,Finance,16048.863636363636
Nový Jičín,Informační technologie,19944.444444444445
Nový Jičín,Obchod a cestovní ruch,11631.111111111111
Nový Jičín,Obrana a ochrana,8710.357142857143
Nový Jičín,Služby,8521.59756097561
Nový Jičín,Stavebnictví,12121.465517241379
Nový Jičín,Výchova a vzdělávání,9517.0
Nový Jičín,Výroba a provoz,14745.787535410765
Nový Jičín,Zdravotnictví,22560.333333333332
Nový Jičín,Zemědělství a lesnictví,11300.565217391304
Nymburk,Administrativa,18888.88888888889
Nymburk,Doprava,19186.823529411766
Nymburk,Finance,18714.285714285714
Nymburk,Informační technologie,17500.0
Nymburk,Obchod a cestovní ruch,12649.313725490196
Nymburk,Obrana a ochrana,7822.0
Nymburk,Služby,12153.48
Nymburk,Stavebnictví,20000.0
Nymburk,Výchova a vzdělávání,17494.0
Nymburk,Výroba a provoz,15797.727272727272
Nymburk,Zdravotnictví,19258.0
Nymburk,Zemědělství a lesnictví,12934.782608695652
Náchod,Administrativa,10213.0
Náchod,Doprava,16737.777777777777
Náchod,Finance,18044.545454545456
Náchod,Informační technologie,21500.0
Náchod,Kultura a sport,15333.333333333334
Náchod,Management,27500.0
Náchod,Obchod a cestovní ruch,14898.982456140351
Náchod,Obrana a ochrana,11229.444444444445
Náchod,Služby,11706.578947368422
Náchod,Stavebnictví,14412.666666666666
Náchod,Výchova a vzdělávání,15047.272727272728
Náchod,Výroba a provoz,15949.578947368422
Náchod,Zdravotnictví,18318.88888888889
Náchod,Zemědělství a lesnictví,11296.25
Olomouc,Administrativa,14192.307692307691
Olomouc,Doprava,17989.938053097347
Olomouc,Finance,14124.964285714286
Olomouc,Informační technologie,21535.0
Olomouc,Kultura a sport,15056.25
Olomouc,Management,25358.0
Olomouc,Obchod a cestovní ruch,12536.338983050848
Olomouc,Obrana a ochrana,9707.860465116279
Olomouc,Právo,16066.666666666666
Olomouc,Služby,10510.863636363636
Olomouc,Stavebnictví,12883.088235294117
Olomouc,Výchova a vzdělávání,9507.692307692309
Olomouc,Výroba a provoz,14563.329177057356
Olomouc,Zdravotnictví,14484.52380952381
Olomouc,Zemědělství a lesnictví,11331.388888888889
Opava,Administrativa,11263.333333333334
Opava,Doprava,20347.29508196721
Opava,Finance,19872.0
Opava,Informační technologie,16164.70588235294
Opava,Kultura a sport,15460.0
Opava,Management,20000.0
Opava,Obchod a cestovní ruch,9813.926470588236
Opava,Obrana a ochrana,7189.285714285715
Opava,Služby,10474.525423728814
Opava,Stavebnictví,10786.907692307692
Opava,Výchova a vzdělávání,18075.0
Opava,Výroba a provoz,10099.296296296296
Opava,Zdravotnictví,17453.214285714286
Opava,Zemědělství a lesnictví,10200.0
Ostrava-město,Administrativa,12698.356164383562
Ostrava-město,Doprava,16663.0
Ostrava-město,Finance,16781.846153846152
Ostrava-město,Informační technologie,21890.441176470587
Ostrava-město,Kultura a sport,15109.09090909091
Ostrava-město,Management,32000.0
Ostrava-město,Obchod a cestovní ruch,13333.82561307902
Ostrava-město,Obrana a ochrana,6484.826923076923
Ostrava-město,Právo,20370.0
Ostrava-město,Služby,10165.112107623318
Ostrava-město,Stavebnictví,13858.907284768213
Ostrava-město,Výchova a vzdělávání,14154.21052631579
Ostrava-město,Výroba a provoz,14704.452423698383
Ostrava-město,Věda a výzkum,25333.333333333332
Ostrava-město,Zdravotnictví,15059.528571428571
Ostrava-město,Zemědělství a lesnictví,12819.75
Pardubice,Administrativa,13558.064516129032
Pardubice,Doprava,19171.92105263158
Pardubice,Finance,18777.777777777777
Pardubice,Informační technologie,20900.0
Pardubice,Management,29285.714285714286
Pardubice,Obchod a cestovní ruch,13814.775510204081
Pardubice,Obrana a ochrana,10159.342105263158
Pardubice,Právo,15500.0
Pardubice,Služby,8949.509803921568
Pardubice,Stavebnictví,18114.285714285714
Pardubice,Výchova a vzdělávání,18698.125
Pardubice,Výroba a provoz,16161.517412935324
Pardubice,Věda a výzkum,26500.0
Pardubice,Zdravotnictví,17627.30769230769
Pardubice,Zemědělství a lesnictví,10299.42857142857
Pelhřimov,Administrativa,16333.333333333334
Pelhřimov,Doprava,22450.0
Pelhřimov,Finance,18400.0
Pelhřimov,Informační technologie,19500.0
Pelhřimov,Management,25000.0
Pelhřimov,Obchod a cestovní ruch,15315.29411764706
Pelhřimov,Obrana a ochrana,10333.333333333334
Pelhřimov,Právo,16000.0
Pelhřimov,Služby,11841.739130434782
Pelhřimov,Stavebnictví,16857.14285714286
Pelhřimov,Výchova a vzdělávání,19333.333333333332
Pelhřimov,Výroba a provoz,17897.894736842107
Pelhřimov,Zdravotnictví,20292.85714285714
Pelhřimov,Zemědělství a lesnictví,14777.777777777777
Plzeň-jih,Administrativa,12154.285714285714
Plzeň-jih,Doprava,13114.1
Plzeň-jih,Informační technologie,19333.333333333332
Plzeň-jih,Obchod a cestovní ruch,9873.882352941177
Plzeň-jih,Obrana a ochrana,9745.545454545454
Plzeň-jih,Služby,10897.611111111111
Plzeň-jih,Stavebnictví,12159.25
Plzeň-jih,Výchova a vzdělávání,2000.857142857143
Plzeň-jih,Výroba a provoz,11446.73786407767
Plzeň-jih,Zdravotnictví,15297.857142857143
Plzeň-jih,Zemědělství a lesnictví,11897.176470588236
Plzeň-město,Administrativa,14421.052631578947
Plzeň-město,Doprava,18482.28
Plzeň-město,Finance,16747.36842105263
Plzeň-město,Informační technologie,25575.0
Plzeň-město,Kultura a sport,10362.0
Plzeň-město,Management,41666.666666666664
Plzeň-město,Obchod a cestovní ruch,15005.73595505618
Plzeň-město,Obrana a ochrana,9829.21052631579
Plzeň-město,Právo,16000.0
Plzeň-město,Služby,12005.948453608247
Plzeň-město,Stavebnictví,17653.529411764706
Plzeň-město,Výchova a vzdělávání,17774.375
Plzeň-město,Výroba a provoz,16411.712990936558
Plzeň-město,Věda a výzkum,20918.0
Plzeň-město,Zdravotnictví,15641.172413793103
Plzeň-město,Zemědělství a lesnictví,14342.857142857143
Plzeň-sever,Administrativa,14818.0
Plzeň-sever,Doprava,16284.555555555555
Plzeň-sever,Finance,12000.0
Plzeň-sever,Informační technologie,27333.333333333332
Plzeň-sever,Obchod a cestovní ruch,13881.242424242424
Plzeň-sever,Obrana a ochrana,7633.75
Plzeň-sever,Služby,13579.423076923076
Plzeň-sever,Stavebnictví,12622.083333333334
Plzeň-sever,Výchova a vzdělávání,13033.0
Plzeň-sever,Výroba a provoz,12631.945454545454
Plzeň-sever,Zdravotnictví,14729.6
Plzeň-sever,Zemědělství a lesnictví,12840.363636363636
Prachatice,Administrativa,18000.0
Prachatice,Doprava,18315.8
Prachatice,Finance,21500.0
